Gage_ID,Gage_Name,Terminal_Catchment_ID,Upstream_Catchment_ID
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710468358
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710722311
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710468362
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710468367
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710148899
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710402855
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710402862
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710402864
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710656845
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710337366
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710656863
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710337379
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710591352
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710337401
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710271892
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710271902
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710591396
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710271915
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710525872
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710525879
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710525887
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710525888
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710271936
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710271940
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710206420
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710206432
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710206438
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710460396
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710460401
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710460415
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710460416
